name,cloth,caption,PSNR,SSIM,LPIPS,CLIPScore
13213_00.jpg,10311_00.jpg,a photo of a person wearing the target garment,15.833106553519208,0.6795995235443115,0.18783095479011536,0.28590288758277893
09290_00.jpg,12228_00.jpg,a photo of a person wearing the target garment,15.045501404800046,0.6740703582763672,0.2519077658653259,0.26829588413238525
03006_00.jpg,06274_00.jpg,a photo of a person wearing the target garment,15.96855171890063,0.7157184481620789,0.21293726563453674,0.25603818893432617
12404_00.jpg,04351_00.jpg,a photo of a person wearing the target garment,16.932788028204403,0.709402859210968,0.25109168887138367,0.26260069012641907
12982_00.jpg,08668_00.jpg,a photo of a person wearing the target garment,17.102008183041015,0.6962046027183533,0.22896312177181244,0.2706526517868042
03515_00.jpg,12789_00.jpg,a photo of a person wearing the target garment,15.4035536725514,0.595194399356842,0.24807208776474,0.2881186604499817
05781_00.jpg,12384_00.jpg,a photo of a person wearing the target garment,13.789407948388854,0.7156033515930176,0.2527488172054291,0.27614349126815796
11288_00.jpg,03010_00.jpg,a photo of a person wearing the target garment,15.909365613842503,0.6862731575965881,0.1769537329673767,0.25656646490097046
12810_00.jpg,01780_00.jpg,a photo of a person wearing the target garment,18.05098495203816,0.715401828289032,0.1694110631942749,0.2639564275741577
09356_00.jpg,10448_00.jpg,a photo of a person wearing the target garment,17.49932469330553,0.6500644087791443,0.20217427611351013,0.26177555322647095
01917_00.jpg,08222_00.jpg,a photo of a person wearing the target garment,17.811547928449258,0.7709788680076599,0.24992670118808746,0.2632894217967987
03168_00.jpg,09882_00.jpg,a photo of a person wearing the target garment,16.84396195725016,0.6462203860282898,0.22718548774719238,0.26858001947402954
13973_00.jpg,13933_00.jpg,a photo of a person wearing the target garment,17.12324032715452,0.7756472229957581,0.13576079905033112,0.2659326493740082
05262_00.jpg,01850_00.jpg,a photo of a person wearing the target garment,14.235757011375744,0.6853973269462585,0.26563921570777893,0.2564650774002075
10712_00.jpg,12178_00.jpg,a photo of a person wearing the target garment,17.651290009596092,0.7383232116699219,0.1240651085972786,0.2988397777080536
14032_00.jpg,12736_00.jpg,a photo of a person wearing the target garment,15.52919547623873,0.8195646405220032,0.22297155857086182,0.2715924084186554
01767_00.jpg,00462_00.jpg,a photo of a person wearing the target garment,14.717032744569643,0.7449543476104736,0.16953811049461365,0.27519097924232483
05022_00.jpg,14006_00.jpg,a photo of a person wearing the target garment,16.346256671925843,0.744623601436615,0.17394259572029114,0.2866400182247162
06475_00.jpg,01143_00.jpg,a photo of a person wearing the target garment,19.49278601373237,0.7338264584541321,0.18057432770729065,0.2757995128631592
13015_00.jpg,08052_00.jpg,a photo of a person wearing the target garment,15.591086807545793,0.7026345729827881,0.19045455753803253,0.26959148049354553
01748_00.jpg,07414_00.jpg,a photo of a person wearing the target garment,16.360377763129847,0.7636485695838928,0.187164306640625,0.27147892117500305
06789_00.jpg,01691_00.jpg,a photo of a person wearing the target garment,18.338266631145974,0.8054735064506531,0.12847749888896942,0.2848643660545349
13816_00.jpg,06334_00.jpg,a photo of a person wearing the target garment,16.98890019713983,0.6875009536743164,0.19459868967533112,0.27034419775009155
00145_00.jpg,10428_00.jpg,a photo of a person wearing the target garment,19.478252565071617,0.6356015801429749,0.154169961810112,0.23086200654506683
11485_00.jpg,12404_00.jpg,a photo of a person wearing the target garment,15.841708259937732,0.7065701484680176,0.2538925111293793,0.2800023853778839
06659_00.jpg,13606_00.jpg,a photo of a person wearing the target garment,16.109041396667823,0.626523494720459,0.21514108777046204,0.27068471908569336
09276_00.jpg,12927_00.jpg,a photo of a person wearing the target garment,16.415438223013254,0.6612141132354736,0.2512851357460022,0.29159513115882874
09789_00.jpg,03148_00.jpg,a photo of a person wearing the target garment,14.497363068620482,0.7783727645874023,0.18114091455936432,0.2662777006626129
11836_00.jpg,14669_00.jpg,a photo of a person wearing the target garment,15.877769132079859,0.8035356402397156,0.21721510589122772,0.28866046667099
14227_00.jpg,09382_00.jpg,a photo of a person wearing the target garment,19.368699760976792,0.717089831829071,0.1920342892408371,0.2678550183773041
10543_00.jpg,07118_00.jpg,a photo of a person wearing the target garment,16.30134805237607,0.7195112109184265,0.1758418083190918,0.27535346150398254
10352_00.jpg,08624_00.jpg,a photo of a person wearing the target garment,15.927677377049271,0.777165949344635,0.18901455402374268,0.2834329307079315
01123_00.jpg,06650_00.jpg,a photo of a person wearing the target garment,15.312096414327076,0.6121115684509277,0.28730854392051697,0.2980765998363495
04392_00.jpg,01172_00.jpg,a photo of a person wearing the target garment,15.73473964482659,0.6548653244972229,0.20325075089931488,0.2629818618297577
06914_00.jpg,07129_00.jpg,a photo of a person wearing the target garment,17.575615719996712,0.7468822598457336,0.23247839510440826,0.2650425434112549
12374_00.jpg,07738_00.jpg,a photo of a person wearing the target garment,17.091691687464554,0.6704451441764832,0.22886505722999573,0.2731965482234955
07738_00.jpg,14009_00.jpg,a photo of a person wearing the target garment,15.557664591166297,0.7273964881896973,0.18930238485336304,0.2834009528160095
01163_00.jpg,04743_00.jpg,a photo of a person wearing the target garment,15.997387161517159,0.5981963276863098,0.25825607776641846,0.28744712471961975
10686_00.jpg,02532_00.jpg,a photo of a person wearing the target garment,14.267110701240316,0.7278360724449158,0.26904651522636414,0.2573277950286865
